"","date","trust_code","covid_flag","completed_pathways_for_admitted_patients","completed_pathways_for_non_admitted_patients","incomplete_pathways","incomplete_pathways_with_dta","new_rtt_periods_all_patients","audiology_assessments","barium_enema","colonoscopy","ct","cystoscopy","dexa_scan","echocardiography","electrophysiology","flexi_sigmoidoscopy","gastroscopy","mri","non_obstetric_ultrasound","peripheral_neurophys","sleep_studies","urodynamics","all_diagnostics_tests","audiology_audiology_assessments","barium_enema_2","cardiology_echocardiography","cardiology_electrophysiology","colonoscopy_2","computed_tomography","cystoscopy_2","dexa_scan_2","flexi_sigmoidoscopy_2","gastroscopy_2","magnetic_resonance_imaging","neurophysiology_peripheral_neurophysiology","non_obstetric_ultrasound_2","respiratory_physiology_sleep_studies","total.x","urodynamics_pressures_flows","operating_theatres","X.x","occupied_beds","bed_capacity","covid_beds","X.y","sick_ftes","total_ftes","sickness_rate","ratio_doctors","doctors","senior_doctors","nurses","managers","all_ftes","standard_los","los_unadjusted","elective_proportion","emergency_proportion","CatchmentYear","trust_total_catchment","date_yr","total_ftes2","low","moderate","high","significant","investment","cost","total.y","total_pathways","admitted_pathways","non_admitted_pathways","nurses_ratio","doctors_ratio","senior_doctors_ratio","occupied_ratio","significant_ratio","years_since_covid"
"912",2021 Q4,"RH8","post-covid",6765,20604,200140,55098,36252,0,0,1100,11263,115,635,1423,1,442,1004,5426,8816,410,267,0,30902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3780,749.466666666667,845.5,4643,18830,41673.11353,729718.13167,0.0571085076845066,0.504633846463764,1243.48935,1266.75351,5847.90701,556.68999,22835.80369,6.823124015,7.317564559,0.163128492,0.836871508,2020,457186,2021,41673.11353,23499626,5338394,49058,2348836,6409951.349488,35192629.698208,52292940.8185231,27369,6765,20604,0.0080139258656171,0.00170406804495073,0.0017359490672117,0.88641829292332,0.0831504382062291,"1_yrs"
"913",2021 Q4,"RHM","post-covid",7402,25948,134030,28551,35400,579,201,1619,14650,1021,1046,3860,8,292,1227,7114,13928,1166,214,1132,48057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3794,1065.31111111111,1280.2,6244,18832,50880.26735,1053929.42552,0.0482767309821491,0.458739813636225,2679.45375,2270.945,9591.60109,840.94548,33095.56844,6.806562386,7.400377482,0.189713167,0.810286833,2020,739911,2021,50880.26735,10669790,45070679,6075237,55102055,10071321.008,131727967.621392,142283286.685563,33350,7402,25948,0.00910080016531238,0.00254234646563548,0.00215474105287414,0.832144283011334,1.09753816387874,"1_yrs"
"914",2021 Q4,"RHQ","post-covid",9550,41111,190089,37204,55171,500,0,1094,16274,577,2216,4484,0,396,1880,10765,20360,1044,352,34,59976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3908,1284.05555555556,1473.23333333333,9872,18833,89166.6165,1450776.04622,0.0614613239116567,0.461500044172025,2650.62228,2271.61077,11064.50751,748.8035,44841.17712,7.236666097,7.844662755,0.218327911,0.781672089,2020,753182,2021,89166.6165,3020498,31167031,0,60379337,0,106545840.049952,123507048.399816,50661,9550,41111,0.00762661303846903,0.00182703752719533,0.00156579009966334,0.871590077757922,1.7661217047889,"1_yrs"
"915",2021 Q4,"RHU","post-covid",6030,24556,135509,23239,35761,937,2413,490,12751,940,1226,3373,0,350,1201,6928,13796,846,0,110,45361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3795,1007.21111111111,1059.93333333333,6481,18834,35669.42906,681334.89172,0.052352271244988,0.44137855456926,1807.06175,1427.7975,6561.55889,511.40664,21378.60648,6.604351558,7.405879228,0.140842535,0.859157465,2020,568594,2021,35669.42906,8434815,18946671,795200,6557211,8706921.216,39133709.200784,46033302.061424,30586,6030,24556,0.00963044601082389,0.00265223720663733,0.0020955884064525,0.950258926137914,0.268517603463888,"1_yrs"
"916",2021 Q4,"RHW","post-covid",7949,15758,143577,32885,31057,2327,0,756,9196,86,6,446,0,374,908,5275,6780,123,73,55,26405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3796,644.422222222222,706.588888888889,2656,18835,20736.77245,522189.72203,0.0397111846042973,0.499796718726449,1108.49648,1107.5955,4605.48819,411.84001,16727.35045,5.761935817,6.023521682,0.158684258,0.841315742,2020,445712,2021,20736.77245,207859,1102926,23975126,37310766,289422.883376,70525923.268944,86315053.9958574,23707,7949,15758,0.0088195688189654,0.00212278494431247,0.00212105955608289,0.912018618401396,46.7551062912682,"1_yrs"
"917",2021 Q4,"RJ1","post-covid",11829,53537,254730,43267,81770,2474,1,780,19915,128,1527,13908,56,460,1711,13683,19471,740,824,195,75873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3748,1053.35555555556,1442.58888888889,6359,18836,103413.79605,1944177.60537,0.0531915375243298,0.471519916514677,4590.7533,4095.95684,17783.66011,1941.03971,61344.53416,6.260500148,6.784399225,0.395849432,0.604150568,2020,1382186,2021,103413.79605,29563030,148497261,19817628,265460133,13636958.473344,522030009.722944,543257533.482508,65366,11829,53537,0.00914713761792126,0.00236128288244855,0.00210678120593848,0.730184159651247,1.60214138367324,"1_yrs"
"918",2021 Q4,"RJ2","post-covid",4824,22795,176613,17210,36814,171,208,1595,14744,512,1248,2340,0,362,1365,6521,17086,51,215,42,46460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3749,830.055555555556,1005.2,5917,18837,39819.10578,584724.37092,0.0680989330363449,0.408293530780154,1695.7175,1170.09112,5816.38451,467.34669,18611.30091,7.20109372,7.722303783,0.077126593,0.922873407,2020,366475,2021,39819.10578,0,19385049,64706236,13213369,0,109630429.131488,115240476.831021,27619,4824,22795,0.00994722436632589,0.00290002877309864,0.00200109859994204,0.825761595260203,4.01957224869537,"1_yrs"
"919",2021 Q4,"RJ6","post-covid",2459,17075,75340,6703,25114,745,0,811,7189,460,748,2511,0,379,991,5136,14968,662,20,81,34701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3750,505.244444444444,526.511111111111,6122,18838,21576.42491,352441.37814,0.0612198971184059,0.44239683056135,909.94717,721.94307,3425.18331,243.95334,11211.22348,9.21963767,9.453776042,0.162691487,0.837308513,2020,237212,2021,21576.42491,1938751,2658700,27469256,33357708,459466.981648,73711856.49688,75110631.329888,19534,2459,17075,0.00971844829366039,0.00258183977943289,0.00204840610319377,0.959608323133414,13.2305845130269,"1_yrs"
"920",2021 Q4,"RJ7","post-covid",5438,28220,142070,19179,39932,139,0,991,12582,541,699,6141,96,512,1209,8224,15011,871,287,211,47514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3751,822.233333333333,951,5100,18839,41571.23136,831181.55686,0.0500146219762694,0.458530365250355,2247.80675,1903.50037,7175.5082,443.52,26387.15381,8.086213174,8.715845028,0.227641518,0.772358482,2020,589437,2021,41571.23136,21311999,35599237,11975489,8012839,9017882.688,86640585.571008,134360791.190263,33658,5438,28220,0.00863290112825327,0.00270435109086354,0.00229011381964604,0.864598668068699,0.351219362025453,"1_yrs"
"921",2021 Q4,"RJC","post-covid",4457,11030,69440,13594,22802,2170,0,416,6751,320,745,1056,0,307,365,4234,12099,0,52,27,28542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3819,419.488888888889,522.688888888889,1488,18841,22709.93754,400788.8308,0.0566630998540292,0.592688892620289,477.43158,694.723,3728.70173,296.83096,12735.86307,6.590904982,6.899298917,0.11717519,0.88282481,2020,238044,2021,22709.93754,1530600,9056750,636450,6623927,1266640.715904,20108534.274544,22606002.3006619,15487,4457,11030,0.00930340728946282,0.00119122975320199,0.00173338912317813,0.802559414990859,0.685759609345115,"1_yrs"
"922",2021 Q4,"RJE","post-covid",4810,30635,208680,32905,41891,1257,1,1266,27685,691,0,3791,11,195,2385,12170,14922,698,499,1,65572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3820,1163.81111111111,1375,6970,18842,55154.70596,923350.35089,0.0597332376674113,0.496101906428468,1903.50821,1874.0576,7743.00588,447.77998,29073.42625,6.734199539,7.308630117,0.115642647,0.884357353,2020,632952,2021,55154.70596,635839,23141165,5000,10120617,7785701.235216,38197133.807312,52787307.7632973,35445,4810,30635,0.00838577239131026,0.00206152324322533,0.00202962786356623,0.84640808080808,0.425857563888201,"1_yrs"
"923",2021 Q4,"RJL","post-covid",4767,21608,91461,16648,27007,1202,0,1758,25278,1080,624,2572,0,423,1541,11894,14393,503,0,536,61804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3909,587.3,692.877777777778,5168,18843,34263.7554,546560.77366,0.0626897447662692,0.548772591519654,809.9851,985.0856,4158.96046,330.88801,16613.26157,6.379335578,6.877460232,0.106481071,0.893518929,2020,313929,2021,34263.7554,3593536,15490320,6859625,46142043,4215541.308464,81216741.496128,102566672.812293,26375,4767,21608,0.00760932847805718,0.00148196712796639,0.0018023349780546,0.847624240286085,2.77730391593816,"1_yrs"
"924",2021 Q4,"RJN","post-covid",1134,5668,26933,4853,7904,1064,0,506,2877,1,0,565,0,124,617,1397,4050,0,27,0,11228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3881,322.444444444444,407.2,1560,18844,13711.36836,191962.36328,0.0714273783970889,0.52887796724739,334.1262,375.0875,1668.71777,143.46,6461.15707,9.178124961,9.773035501,0.057976233,0.942023767,2020,123905,2021,13711.36836,1147987,6067239,501675,7219827,1141318.736,16828793.209216,18191828.601424,6802,1134,5668,0.00869294241583167,0.00174058182182638,0.00195396375409741,0.791857672997161,1.07016772586195,"1_yrs"
"925",2021 Q4,"RJR","post-covid",3045,12182,109333,10994,20335,1287,216,624,9721,441,0,0,0,235,657,3605,8364,0,0,0,25150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3882,403.522222222222,457.677777777778,2673,18845,19268.8221,350030.83939,0.0550489269276383,0.503430095469197,725.23898,735.25827,2816.01603,102.72001,11456.22778,8.332190066,9.017533719,0.101766326,0.898233674,2020,188523,2021,19268.8221,3211982,2837486,5973378,9684260,1738906.691472,24456788.531232,28516209.5753753,15227,3045,12182,0.00804505121579425,0.00207192880851263,0.00210055282923452,0.881673181034691,2.58826693520819,"1_yrs"
"926",2021 Q4,"RJZ","post-covid",8745,56667,204836,36931,77557,295,298,2175,25978,1686,1392,7726,8,690,2224,13414,26729,1481,1112,129,85337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3752,1291.15555555556,1425.04444444444,9525,18846,63335.16268,1175481.29002,0.0538801963227525,0.451038092384518,3785.31499,3110.09057,12296.03888,649.6375,37343.42613,7.832364168,8.28802589,0.22553327,0.77446673,2020,852160,2021,63335.16268,12483739,29661619,2239926,7484032,10521806.160464,58439705.996352,81185851.529904,65412,8745,56667,0.0104604292593979,0.00322022564045711,0.00264580184848972,0.9060458153352,0.230724294713548,"1_yrs"
"927",2021 Q4,"RK5","post-covid",3330,26185,115582,11459,30829,1194,0,1965,12051,1090,817,2603,0,478,1730,6416,11439,0,412,123,40318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3821,581.611111111111,662.122222222222,4026,18847,23053.16029,436657.01315,0.0527946639942796,0.524815448993979,804.025,888.00181,3520.14658,293.20958,14050.67224,6.398827756,6.892669393,0.083869746,0.916130254,2020,291492,2021,23053.16029,2889096,8587311,1044772,3980982,779657.024,18592522.738192,21428896.964752,29515,3330,26185,0.00806158260142443,0.00184131933253481,0.00203363688949834,0.878404457048883,0.437920509441675,"1_yrs"
"928",2021 Q4,"RK9","post-covid",6212,23437,118733,28933,34567,2447,0,873,13301,158,2311,4058,6,317,1581,8236,12212,434,23,18,45975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3782,928.355555555556,1043.43333333333,4850,18848,50430.67176,769679.738,0.0655216309721798,0.457872344084357,1784.34376,1507.02819,5886.81394,649.68165,24032.49992,8.289709642,8.94479084,0.157632743,0.842367257,2020,472784,2021,50430.67176,1581000,34428300,11245900,20549350,1274023.79752,76393487.9576,92055928.4279391,29649,6212,23437,0.00764839406490911,0.00231829379403515,0.00195799384548694,0.889712381134932,0.882973287456296,"1_yrs"
"929",2021 Q4,"RKB","post-covid",6571,23459,164582,31553,34512,1113,0,902,16709,507,849,826,25,223,1353,14930,18236,1227,472,143,57515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3822,1049.41111111111,1137.51111111111,4391,18849,47654.15909,764765.94274,0.0623120832489806,0.463004022669362,1827.54898,1575.73346,7045.07207,591.2324,24115.28523,6.551494974,6.832060428,0.158463453,0.841536547,2020,570368,2021,47654.15909,1427000,4991600,1950000,1280000,5347185.312,10870807.4592,18242003.812272,30030,6571,23459,0.00921206303298359,0.00238968405608161,0.00206041269875914,0.922550207079784,0.503225002336958,"1_yrs"
"930",2021 Q4,"RL4","post-covid",4921,29911,166035,31364,45982,2000,0,1528,9276,203,662,3333,0,337,1221,6801,9660,1430,150,0,36601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3824,778.166666666667,871.933333333333,2505,18853,48649.17833,833841.51103,0.0583434353968613,0.475734264954181,1558.43375,1414.16897,7019.18003,334.01729,26272.35272,6.874325901,6.920079191,0.091888363,0.908111637,2020,431600,2021,48649.17833,1308816,4898292,0,11159503,0,19566474.348592,24630556.0269628,34832,4921,29911,0.00841788269971062,0.00186898077078814,0.00169596853993651,0.892461197339247,1.79785868072539,"1_yrs"
"931",2021 Q4,"RLQ","post-covid",2999,7109,63276,15048,16267,618,0,645,8342,506,482,1371,0,236,574,4242,4841,455,125,23,22460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3825,224.766666666667,336.355555555556,2063,18854,16648.41099,291418.82316,0.0571288114112635,0.562777631254198,463.74252,596.91346,2457.00406,171.33334,9255.99587,7.023747721,7.485114301,0.124760411,0.875239589,2020,169970,2021,16648.41099,887974,1340272,1072993,1152296,0,5017673.18552,6553099.35125514,10108,2999,7109,0.00843117830673213,0.00159132658272176,0.00204830097633148,0.668241279069767,0.998672947241911,"1_yrs"
"932",2021 Q4,"RLT","post-covid",1658,6543,39860,6353,10895,167,0,727,5365,387,361,969,0,317,650,3097,5439,0,0,9,17488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3826,311.8,360.6,2447,18855,12652.97207,215574.44089,0.0586942126244751,0.515150510601881,405.1365,430.4558,1716.18503,116.12001,6906.91732,7.45330732,7.683536767,0.082897384,0.917102616,2020,143900,2021,12652.97207,1240011,5254720,414445,4276051,3050838.495104,12602082.074544,15125499.5481989,8201,1658,6543,0.00796098564799576,0.00187933457383627,0.00199678495383247,0.864669994453688,0.722200195820273,"1_yrs"
"933",2021 Q4,"RM1","post-covid",7192,32274,226378,51086,47096,1688,231,1445,22183,1543,1165,2450,9,432,2070,8627,11811,621,414,126,54815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3862,902.833333333333,1015.04444444444,2371,18857,43539.52257,740825.97347,0.0587715929640838,0.492391369806994,1724.46782,1672.77115,6157.84707,525.90758,23471.8063,7.254820361,7.542554172,0.183817062,0.816182938,2020,629265,2021,43539.52257,1397080,0,0,0,16534776.884096,1574050.91776,37888645.380352,39466,7192,32274,0.00831213711522139,0.00232776371476645,0.00225798123973003,0.889452021805288,0,"1_yrs"
"934",2021 Q4,"RM3","post-covid",8208,34580,386326,54059,68436,3040,5,1986,25688,431,1097,5069,0,759,3231,18048,17326,739,224,48,77691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3883,1735.95555555556,1978.22222222222,9992,18858,108433.68898,1572310.8572,0.0689645361688214,0.525432578973272,2573.03331,2848.81656,12803.04467,1109.8983,51184.88862,7.517099758,8.311967883,0.124205789,0.875794211,2020,438353,2021,108433.68898,17034093,40984553,7743348,13548481,11266720,89356891.4892,95624557.0553423,42788,8208,34580,0.00814282023899517,0.00163646603228455,0.00181186598499563,0.877533138620538,0.36698252144664,"1_yrs"
"935",2021 Q4,"RMC","post-covid",2850,14407,85779,13755,21735,1259,103,1203,6976,557,0,1037,0,222,1239,2618,6335,50,2,81,21682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3884,572.755555555556,690.466666666667,4367,18859,30218.9237,510295.24156,0.0592185096761223,0.499007250926358,826.26158,822.987,4783.23846,201.44,16636.25396,6.354102712,7.099047619,0.131170999,0.868829001,2020,280729,2021,30218.9237,8108000,7367726,6936491,10447642,0,37022283.059248,38235620.922832,17257,2850,14407,0.00937347259084247,0.00161918339170492,0.0016127663614579,0.829519487625117,1.12331615331003,"1_yrs"
"936",2021 Q4,"RMP","post-covid",3341,9050,56699,15953,15548,1913,0,827,5535,383,0,2223,0,226,1040,2850,5577,163,33,0,20770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3885,405.2,469.4,3158,18860,22163.97582,330529.24557,0.0670560203584347,0.593152913586644,405.17204,590.71082,2641.68627,251.11626,10704.10736,7.021152748,7.951526032,0.076971609,0.923028391,2020,173039,2021,22163.97582,3470000,7240000,6270000,5870000,0,25744455.2,27747925.88384,12391,3341,9050,0.00799229207522739,0.0012258281087995,0.00178716657577854,0.863229654878568,1.13352007469655,"1_yrs"
"937",2021 Q4,"RN3","post-covid",3425,13282,83800,12889,19905,3097,0,827,8312,506,321,2391,0,368,903,2895,6405,106,190,2,26323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3783,551.322222222222,612.8,3955,18862,23539.89952,432178.32213,0.0544680246893993,0.470098483672144,955.15868,847.36245,4099.12973,275.90671,13736.74408,6.147684187,6.861419069,0.122204089,0.877795911,2020,322320,2021,23539.89952,305030,388880,0,436755,3384745.769056,1273888.59688,6173387.409664,16707,3425,13282,0.00948481106085412,0.00221010317059051,0.00196067781887753,0.899677255584566,0.629411595163638,"1_yrs"
"938",2021 Q4,"RN5","post-covid",5568,31849,143273,22015,41569,4078,140,1636,11182,910,821,489,0,425,1328,5020,10628,0,0,16,36673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3797,702.433333333333,877.422222222222,3987,18863,34430.01172,615410.57464,0.0559464090134309,0.517384490364641,1188.4223,1274.03959,5446.81124,418.94665,19369.83111,6.017970435,6.935184185,0.121026712,0.878973288,2020,418308,2021,34430.01172,6736551,46756377,15559732,86186189,6246269.568,174903264.480528,179509242.457131,37417,5568,31849,0.0088506949091446,0.00193110477618165,0.00207022700372882,0.800564785735994,1.9020443412632,"1_yrs"
"939",2021 Q4,"RN7","post-covid",3152,9844,64597,21397,19536,0,426,735,14117,26,751,2045,0,288,844,6830,10864,0,0,20,36946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3798,543.355555555556,563.311111111111,2712,18864,17973.16532,322964.24425,0.0556506351399301,0.547953382561583,655.13125,794.1247,3145.31705,285.35999,10332.15361,6.829583739,7.801442041,0.13996128,0.86003872,2020,258280,2021,17973.16532,NA,NA,NA,NA,NA,NA,NA,12996,3152,9844,0.00973890177008349,0.00202849467600158,0.00245886259590174,0.964574539429564,NA,"1_yrs"
"940",2021 Q4,"RNA","post-covid",7434,15843,93330,27143,27989,990,0,887,9134,290,629,2511,0,583,1000,6516,10415,0,207,40,33202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3828,600.088888888889,654.855555555556,4384,18865,24412.40243,452982.67458,0.0538925742637616,0.503670235269432,845.46046,857.9644,4123.59215,364.87461,14470.78208,7.099774723,7.55929878,0.1419095,0.8580905,2020,326091,2021,24412.40243,10246,133676,0,28107,2430231.504,193820.257488,2532703.449072,23277,7434,15843,0.00910320058890408,0.00186643001475476,0.00189403358703618,0.91636832550011,0.195293283862092,"1_yrs"
"941",2021 Q4,"RNN","post-covid",2681,15945,95206,23890,20547,2138,52,1255,11800,520,513,2542,0,371,966,5380,10138,0,0,11,35686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3910,557.888888888889,649.677777777778,2600,18867,31056.9268,525928.89044,0.0590515702113594,0.483383696898787,885.98997,828.9965,4645.27045,320.66994,17182.44402,7.576201283,8.290548235,0.113658185,0.886341815,2020,222385,2021,31056.9268,3709022,2516555,760510,4315368,2937858.080288,12733032.90776,15999912.4646454,18626,2681,15945,0.0088325067027858,0.00168461932041567,0.00157625206576206,0.85871628670623,0.815326515116591,"1_yrs"
"942",2021 Q4,"RNQ","post-covid",1645,13426,67302,11288,20719,2046,0,531,9340,530,73,1817,0,699,651,4566,9989,156,7,33,30438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3829,557.6,598,3737,18868,23224.81514,405021.34092,0.0573422009991996,0.495346557134776,769,754.818,3637.56642,429.89999,12910.75443,8.060016733,8.564489112,0.105202754,0.894797246,2020,281661,2021,23224.81514,3017516,10072411,20088328,6945711,1449397.054352,45206549.021152,46334459.1198861,15071,1645,13426,0.00898117223091831,0.0018986653845282,0.00186364994566815,0.932441471571906,2.06525513855043,"1_yrs"
"943",2021 Q4,"RNS","post-covid",3573,12745,73364,11758,23665,2221,0,1121,9634,723,402,2684,0,351,825,4876,6736,682,138,37,30430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3830,587.755555555556,743.033333333333,5093,18869,31813.56072,477336.00972,0.0666481473682689,0.415829601931363,1123.91764,800.0375,3993.32383,432.53292,15111.84718,7.09782979,8.196713465,0.124727395,0.875272605,2020,324779,2021,31813.56072,1877300,13266950,0,20011965,2697513.029232,39609523.06648,45118908.7451487,16318,3573,12745,0.00836585497151669,0.00235456285952379,0.0016760468175642,0.79102178756748,1.32142331247833,"1_yrs"
"944",2021 Q4,"RNZ","post-covid",1917,13034,57891,7451,15596,913,0,317,5881,50,439,1575,0,123,376,2364,9716,509,265,0,22528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3784,438.211111111111,475.1,1155,18871,14195.18623,324251.63283,0.0437783029991473,0.532873400177103,579.11533,660.62424,2423.25199,250.68001,10157.61499,7.930047648,8.940766551,0.125470514,0.874529486,2020,232203,2021,14195.18623,14987777,49402360,30600,8063314,3310998.326624,81665750.708272,84213646.5417203,14951,1917,13034,0.00747336865770071,0.00178600590210018,0.00203738138258306,0.922355527491288,0.125701145813683,"1_yrs"
"945",2021 Q4,"RP4","post-covid",1092,4925,20691,6075,5805,1606,61,86,507,29,229,4103,0,4,191,2371,3062,75,378,348,13050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3755,229.766666666667,284.755555555556,440,18873,23710.9192,489954.70863,0.0483941041536266,0.516668217731856,1025.7255,1096.472,4473.99802,259.32324,15330.18221,0,0,0,0,2020,499882,2021,23710.9192,2817034,5196584,45000,5281895,906087.649152,15030382.462736,18118961.0075769,6017,1092,4925,0.00913145223669773,0.00209351085300948,0.00223790481178542,0.806890900577493,0.66473033778251,"1_yrs"
"946",2021 Q4,"RP5","post-covid",3386,24942,127031,18951,34814,1702,0,1649,18522,932,661,2428,0,415,1990,5827,15419,168,116,95,49924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3911,688.222222222222,754.077777777778,5167,18874,34768.036,524077.35983,0.0663414195401954,0.505767546902242,979.93523,1002.80634,4167.54477,517.20293,16787.31169,6.767096838,7.551650975,0.156575835,0.843424165,2020,358563,2021,34768.036,1891096,24203425,18385853,105449674,11910049.712,168921987.040256,193678681.812216,28328,3386,24942,0.0079521557110421,0.00186982935175424,0.00191347006542181,0.91266742304802,4.74565243025538,"1_yrs"
